epoch,f1,loss,mean_iou,mean_iou_rounded,melt_pond_iou,ocean_iou,precision,recall,sea_ice_iou,val_f1,val_loss,val_mean_iou,val_mean_iou_rounded,val_melt_pond_iou,val_ocean_iou,val_precision,val_recall,val_sea_ice_iou,val_weighted_iou,weighted_iou
23,0.7279224395751953,-0.08775332570075989,0.6045998334884644,0.626958966255188,0.39779406785964966,0.6067010760307312,0.7269006967544556,0.7431725263595581,0.8083024024963379,0.6509971022605896,0.06695450842380524,0.5291212797164917,0.5418596267700195,0.3554351031780243,0.40453284978866577,0.7221835851669312,0.7052863836288452,0.8269391059875488,0.7336110472679138,0.8882436752319336
24,0.7003021836280823,-0.017641615122556686,0.5830901861190796,0.5975490808486938,0.36162394285202026,0.5691062211990356,0.7450212240219116,0.7049742341041565,0.8177193403244019,0.6348569393157959,0.11633546650409698,0.5067119598388672,0.5238562226295471,0.3321959972381592,0.40427476167678833,0.7189632654190063,0.7072936296463013,0.7832139134407043,0.7018595933914185,0.8304957151412964
25,0.7238351702690125,-0.07380754500627518,0.6004583239555359,0.6189861297607422,0.38419991731643677,0.603512704372406,0.7323559522628784,0.7354899644851685,0.8128739595413208,0.597855806350708,0.2062259018421173,0.4752601385116577,0.48842304944992065,0.31595903635025024,0.3161284327507019,0.7181587219238281,0.685253381729126,0.7933456897735596,0.637211263179779,0.8727105259895325
26,0.7248608469963074,-0.08376433700323105,0.5985915660858154,0.6151612997055054,0.40221819281578064,0.5886753797531128,0.715705931186676,0.7498272657394409,0.8040752410888672,0.6094866394996643,0.20176687836647034,0.4958229064941406,0.5020666122436523,0.3326258063316345,0.31333571672439575,0.7325820922851562,0.666251540184021,0.841292142868042,0.6609027981758118,0.8821362257003784
27,0.717086911201477,-0.057504743337631226,0.5959903001785278,0.6150243282318115,0.3702194094657898,0.5981647968292236,0.7401726245880127,0.7095414996147156,0.8188297152519226,0.5984641313552856,0.24738982319831848,0.4839935302734375,0.48966771364212036,0.3354869484901428,0.29381173849105835,0.7509151697158813,0.6816959381103516,0.8224982023239136,0.6500545740127563,0.8558598756790161
28,0.7351892590522766,-0.10060874372720718,0.6130510568618774,0.6296728849411011,0.4072352349758148,0.6135257482528687,0.746042013168335,0.744101345539093,0.8173834681510925,0.6169534921646118,0.1609383523464203,0.49344825744628906,0.5014628767967224,0.36240994930267334,0.30095475912094116,0.7561530470848083,0.6578027009963989,0.8168002367019653,0.6816328167915344,0.9034956693649292
29,0.7322996258735657,-0.10014349222183228,0.6052943468093872,0.6265045404434204,0.4067419171333313,0.5964295268058777,0.738989531993866,0.73841392993927,0.8115725517272949,0.6307123899459839,0.14483967423439026,0.5149076581001282,0.521411120891571,0.3415147066116333,0.3738117516040802,0.7373416423797607,0.7139224410057068,0.8290274143218994,0.7020496129989624,0.8926164507865906
30,0.7237079739570618,-0.0844113826751709,0.6008092761039734,0.6158875226974487,0.4082852303981781,0.5783270001411438,0.7392098307609558,0.7365458607673645,0.8151477575302124,0.6585284471511841,0.06527206301689148,0.5405935049057007,0.5502106547355652,0.35209885239601135,0.41680681705474854,0.7176517248153687,0.7104365825653076,0.8524734973907471,0.7409359216690063,0.8845102190971375
31,0.7446223497390747,-0.1370595395565033,0.6219576597213745,0.6443772315979004,0.4208177924156189,0.6213842630386353,0.7520741820335388,0.7438913583755493,0.8227661848068237,0.7075276374816895,-0.047399625182151794,0.5825405716896057,0.6052537560462952,0.37162137031555176,0.538758397102356,0.7024523019790649,0.7483416795730591,0.836791455745697,0.8269347548484802,0.9230765104293823
32,0.7351275086402893,-0.10804667323827744,0.6119411587715149,0.6297466158866882,0.4068276882171631,0.6152608394622803,0.7437044382095337,0.7570835947990417,0.812904953956604,0.6854763031005859,-0.002384677529335022,0.5644751787185669,0.5750862956047058,0.3811369240283966,0.46316516399383545,0.7476471066474915,0.7056615948677063,0.8487787246704102,0.7968610525131226,0.9032272100448608
33,0.7512811422348022,-0.14821894466876984,0.6305415630340576,0.6501606702804565,0.4344649910926819,0.6272717714309692,0.7659001350402832,0.7501497268676758,0.8287848234176636,0.6418802738189697,0.1127580851316452,0.5122524499893188,0.5255802869796753,0.3178022801876068,0.4541569650173187,0.6868173480033875,0.7197650671005249,0.7644122838973999,0.7113433480262756,0.9418951869010925
34,0.7518093585968018,-0.16659048199653625,0.6295846104621887,0.6556476950645447,0.4435552954673767,0.6319147944450378,0.7469542622566223,0.7595117092132568,0.8123464584350586,0.6516468524932861,0.07841946184635162,0.5326558947563171,0.5486031174659729,0.35649925470352173,0.42037659883499146,0.7238931655883789,0.7189410924911499,0.8206411600112915,0.7425281405448914,0.9512944221496582
35,0.7501654028892517,-0.1630774885416031,0.6290376782417297,0.6535366773605347,0.4491737484931946,0.6133863925933838,0.7604993581771851,0.7497614026069641,0.8236856460571289,0.6662051677703857,0.05056656897068024,0.5465195178985596,0.562599778175354,0.36362436413764954,0.45023056864738464,0.7275627851486206,0.7312696576118469,0.8252634406089783,0.7673993110656738,0.9487366676330566
36,0.7672058939933777,-0.19269755482673645,0.6487061381340027,0.6664823293685913,0.46861228346824646,0.6424614191055298,0.7791641354560852,0.7653831243515015,0.8342123031616211,0.6843289136886597,0.01582661271095276,0.5586342215538025,0.5742507576942444,0.354128360748291,0.519034206867218,0.6999109387397766,0.7485643625259399,0.8022169470787048,0.7919734716415405,0.9871501922607422
37,0.7637061476707458,-0.1830117553472519,0.6468278765678406,0.6653441786766052,0.4598187506198883,0.6434963941574097,0.7758252620697021,0.7668986320495605,0.8364273309707642,0.6719354391098022,0.04143147170543671,0.5524895191192627,0.5632150173187256,0.36647462844848633,0.45647722482681274,0.7312338352203369,0.7339273691177368,0.8340877294540405,0.7752866744995117,0.9787065386772156
38,0.7739161252975464,-0.21021687984466553,0.6570475697517395,0.6742397546768188,0.4783185124397278,0.6573879718780518,0.7783706784248352,0.7757641077041626,0.8345287442207336,0.7152208089828491,-0.06383009254932404,0.5949447751045227,0.6149877309799194,0.39068248867988586,0.5452002286911011,0.7273693084716797,0.7567123174667358,0.8484687209129333,0.8525950908660889,1.0058486461639404
39,0.7699894905090332,-0.21015715599060059,0.6537531614303589,0.6743885278701782,0.47151485085487366,0.6567615866661072,0.7839624285697937,0.7649310827255249,0.8320487141609192,0.709731936454773,-0.05308425426483154,0.5895264744758606,0.6071652173995972,0.3883829712867737,0.5297480225563049,0.7286876440048218,0.7486569285392761,0.8499420285224915,0.8418081402778625,0.9978681802749634
40,0.7783485651016235,-0.23152780532836914,0.6632305383682251,0.6845632791519165,0.4899609684944153,0.666483998298645,0.7699599266052246,0.792224109172821,0.8323351740837097,0.7084380984306335,-0.055069416761398315,0.5872533917427063,0.6091790795326233,0.3909367322921753,0.5204187631607056,0.7292506098747253,0.7424635887145996,0.8498862981796265,0.8393154144287109,1.0228325128555298
41,0.7735849618911743,-0.22246749699115753,0.6571568846702576,0.6751848459243774,0.4845462441444397,0.6510090827941895,0.7818455100059509,0.7695562839508057,0.8349992036819458,0.7134323120117188,-0.0688786506652832,0.5890320539474487,0.6210616827011108,0.3821813762187958,0.5433447957038879,0.7251777648925781,0.7426073551177979,0.8410841226577759,0.8414218425750732,1.0089362859725952
42,0.7816188931465149,-0.2485314905643463,0.6624590158462524,0.6815310716629028,0.5044205784797668,0.6627792119979858,0.7725825905799866,0.7984945774078369,0.8192501068115234,0.7176586389541626,-0.06566814333200455,0.5927729606628418,0.6237077116966248,0.35277852416038513,0.5734610557556152,0.7266727685928345,0.7268794775009155,0.8515896201133728,0.828685998916626,1.0339930057525635
43,0.7830151915550232,-0.23647932708263397,0.6689233779907227,0.686097264289856,0.49386096000671387,0.6719425916671753,0.7992425560951233,0.7767452001571655,0.8399525880813599,0.7133840322494507,-0.06334879994392395,0.5873313546180725,0.6184079051017761,0.3606940507888794,0.5557699203491211,0.7262303233146667,0.7223107814788818,0.8450503349304199,0.8262009620666504,1.0312540531158447
44,0.7733133435249329,-0.2094588577747345,0.658835768699646,0.6787169575691223,0.46741247177124023,0.6801175475120544,0.7659926414489746,0.7938281297683716,0.8280498385429382,0.7101025581359863,-0.0610218346118927,0.5849781632423401,0.613908052444458,0.37609028816223145,0.5384336113929749,0.7290877103805542,0.7291051149368286,0.8399856090545654,0.8320193290710449,1.0058614015579224
45,0.7792472243309021,-0.2213805466890335,0.6646782159805298,0.6775215864181519,0.4791784882545471,0.6754122972488403,0.7818993330001831,0.7928425073623657,0.8387330770492554,0.7063595652580261,-0.036023881286382675,0.5791956186294556,0.6015382409095764,0.3395448923110962,0.5527198314666748,0.7442165613174438,0.691348671913147,0.8449649810791016,0.8020508289337158,1.0172804594039917
46,0.7905788421630859,-0.24535131454467773,0.6764219403266907,0.6909341812133789,0.48646655678749084,0.6928049325942993,0.8063621520996094,0.7820065021514893,0.8492418527603149,0.7005218267440796,-0.028852134943008423,0.5744569897651672,0.6024842858314514,0.34370505809783936,0.5364987850189209,0.7072234749794006,0.719531774520874,0.8427478075027466,0.7970802783966064,1.0363963842391968
47,0.77911376953125,-0.23654624819755554,0.6588544249534607,0.6744605302810669,0.4985479712486267,0.6727051734924316,0.7703348994255066,0.8055335283279419,0.8045488595962524,0.6994664072990417,-0.023059740662574768,0.5722342729568481,0.6060497760772705,0.32457491755485535,0.5507149696350098,0.7187607288360596,0.7041275501251221,0.8410024642944336,0.7844808101654053,1.0308587551116943
48,0.7845696210861206,-0.2335149049758911,0.6714085340499878,0.6853461265563965,0.4885675311088562,0.6812769174575806,0.80589359998703,0.7734638452529907,0.8436318635940552,0.6908468008041382,0.007069766521453857,0.5615626573562622,0.5954294204711914,0.29903385043144226,0.5497211217880249,0.7130997180938721,0.6911978125572205,0.8355118036270142,0.7560146450996399,1.0312979221343994
49,0.7918347120285034,-0.25653523206710815,0.6789177656173706,0.6946443319320679,0.5042344331741333,0.6896855235099792,0.7844497561454773,0.8055985569953918,0.8421154022216797,0.701694905757904,-0.02142278105020523,0.5735630989074707,0.5965408682823181,0.3296113908290863,0.5461148619651794,0.7174371480941772,0.7042990326881409,0.8445888757705688,0.7877973318099976,1.052295207977295
50,0.8023054003715515,-0.284665048122406,0.6899359822273254,0.7060506939888,0.5219544768333435,0.6965757608413696,0.8010786771774292,0.8064664602279663,0.8505954742431641,0.6886837482452393,0.002326458692550659,0.5574710369110107,0.5860579013824463,0.3188372850418091,0.516620934009552,0.7179617881774902,0.6809256076812744,0.8366464376449585,0.7587023973464966,1.0762345790863037
51,0.8073035478591919,-0.29724910855293274,0.6957175731658936,0.711794376373291,0.5312395691871643,0.7157350182533264,0.8097038269042969,0.8184622526168823,0.8394249081611633,0.6908336877822876,-0.019841797649860382,0.5590423941612244,0.5957086682319641,0.3520367443561554,0.4908636212348938,0.720720648765564,0.688690185546875,0.8338942527770996,0.7791033983230591,1.0949671268463135
52,0.788782000541687,-0.24282164871692657,0.6739922761917114,0.6874098777770996,0.49091190099716187,0.686486005783081,0.791852593421936,0.7891027927398682,0.8437687754631042,0.6984303593635559,-0.03286735713481903,0.5686296224594116,0.6008425951004028,0.35210949182510376,0.5186607241630554,0.7214908003807068,0.6966400146484375,0.834754467010498,0.7947903871536255,1.0367405414581299
53,0.8039520382881165,-0.2827129662036896,0.692813515663147,0.7083925008773804,0.5146926641464233,0.7131930589675903,0.8001381158828735,0.8086549639701843,0.8498479723930359,0.7071986198425293,-0.04564957320690155,0.5803816318511963,0.6060857772827148,0.3565581440925598,0.5402869582176208,0.7189122438430786,0.7123957872390747,0.8438959717750549,0.8129820227622986,1.0776671171188354
54,0.8169673681259155,-0.31577515602111816,0.7096532583236694,0.7255797386169434,0.5416428446769714,0.7276023030281067,0.8107708096504211,0.8273178339004517,0.8589286804199219,0.7133140563964844,-0.054734006524086,0.588363528251648,0.6104351282119751,0.35554075241088867,0.5562276840209961,0.7327771186828613,0.7106846570968628,0.8528748750686646,0.8222192525863647,1.1157164573669434
55,0.8157111406326294,-0.31714892387390137,0.7071933150291443,0.7226556539535522,0.5474629998207092,0.7224206924438477,0.8186766505241394,0.8188208341598511,0.8508888483047485,0.7033367156982422,-0.04142951965332031,0.5748604536056519,0.6039524078369141,0.35393309593200684,0.5283336639404297,0.7241466045379639,0.7058477997779846,0.8419169187545776,0.8032525777816772,1.1177194118499756
56,0.8162479400634766,-0.31357505917549133,0.7093170285224915,0.725340723991394,0.5426340103149414,0.726300060749054,0.810939610004425,0.8269208669662476,0.858281135559082,0.7029558420181274,-0.03704261779785156,0.5735242366790771,0.6079421639442444,0.34386974573135376,0.5356040596961975,0.7150694131851196,0.7054665088653564,0.8406885862350464,0.7964467406272888,1.1159114837646484
57,0.8148509860038757,-0.3050735890865326,0.7083922028541565,0.723863422870636,0.525705873966217,0.7370551228523254,0.8268275260925293,0.8096280097961426,0.8616585731506348,0.707240104675293,-0.05334395170211792,0.578042209148407,0.610848069190979,0.36753568053245544,0.5244215130805969,0.7164189219474792,0.713154673576355,0.8417333960533142,0.8154582381248474,1.1045150756835938
58,0.8151572346687317,-0.31173163652420044,0.7063431143760681,0.7211372256278992,0.5424855947494507,0.7206465601921082,0.8009637594223022,0.8334537744522095,0.8551400899887085,0.7127577066421509,-0.06068090349435806,0.5929824113845825,0.6094489097595215,0.4004652500152588,0.5204044580459595,0.7422538995742798,0.7419925928115845,0.8576043844223022,0.8506098985671997,1.1120944023132324
59,0.8224694132804871,-0.32804203033447266,0.7167405486106873,0.732035756111145,0.5478629469871521,0.7362107038497925,0.8302909731864929,0.8196625709533691,0.8655315637588501,0.7277135848999023,-0.08385660499334335,0.6055597066879272,0.623276948928833,0.370980441570282,0.5811080932617188,0.7517129182815552,0.7191715240478516,0.8641682863235474,0.8541806936264038,1.1280368566513062
60,0.8268028497695923,-0.3404266834259033,0.7206693887710571,0.7366414070129395,0.5544837117195129,0.745171070098877,0.8210298418998718,0.8376079797744751,0.8615783452987671,0.7235580682754517,-0.07475060224533081,0.5993188619613647,0.6236013174057007,0.3573092818260193,0.5822720527648926,0.7317061424255371,0.7272273302078247,0.8579497337341309,0.8393609523773193,1.1394832134246826
61,0.8312679529190063,-0.35263311862945557,0.7281511425971985,0.7449172139167786,0.5691095590591431,0.7453193068504333,0.8324087858200073,0.831826388835907,0.8692131042480469,0.7199265956878662,-0.06437221169471741,0.5959854125976562,0.6199703812599182,0.3479190766811371,0.5815013647079468,0.7368897199630737,0.7163702249526978,0.8581339120864868,0.8290215134620667,1.1562930345535278
62,0.816052258014679,-0.310712605714798,0.7068642973899841,0.722836971282959,0.5289576649665833,0.7366925477981567,0.8104098439216614,0.8241241574287415,0.8540703058242798,0.7156102657318115,-0.05416764318943024,0.5902919769287109,0.615003228187561,0.3428140878677368,0.5731093883514404,0.7344292402267456,0.7091370820999146,0.8545594215393066,0.818373441696167,1.1065878868103027
63,0.8200228810310364,-0.3200131356716156,0.7106136679649353,0.726231575012207,0.5344822406768799,0.7388877272605896,0.816318154335022,0.8249551653862,0.857713520526886,0.7126889824867249,-0.05032161995768547,0.5852581262588501,0.6131296157836914,0.3425397276878357,0.5647645592689514,0.729764461517334,0.7070599794387817,0.8481006622314453,0.8124173879623413,1.114185094833374
64,0.8276548385620117,-0.34624165296554565,0.7217011451721191,0.7379335165023804,0.5656844973564148,0.7372225522994995,0.823863685131073,0.8341414332389832,0.8613550066947937,0.7293756008148193,-0.09343484789133072,0.6074581146240234,0.6288138628005981,0.3814738690853119,0.5791438817977905,0.7431802749633789,0.7322944402694702,0.8613120317459106,0.8637605905532837,1.1469179391860962
65,0.8330165147781372,-0.3544694781303406,0.729406476020813,0.7432711124420166,0.5672746896743774,0.7480542659759521,0.8405146598815918,0.8266879916191101,0.8721767663955688,0.7336732149124146,-0.1007251888513565,0.6122177243232727,0.6362736225128174,0.3805696368217468,0.5906510949134827,0.7413374185562134,0.7389723062515259,0.8650093078613281,0.8697724342346191,1.1562936305999756
66,0.8335712552070618,-0.35810500383377075,0.7293733358383179,0.7448058724403381,0.5698787569999695,0.7528792023658752,0.822447657585144,0.8492952585220337,0.864700973033905,0.7303375005722046,-0.0841604620218277,0.6090832352638245,0.6297341585159302,0.3592977523803711,0.602004885673523,0.7478032112121582,0.7223048806190491,0.8655679225921631,0.8536428213119507,1.1605156660079956
67,0.8372195363044739,-0.3662264049053192,0.7347446084022522,0.7515391111373901,0.5730907917022705,0.7605620622634888,0.8374806642532349,0.8408616781234741,0.8698546290397644,0.7271573543548584,-0.08382192254066467,0.6035389304161072,0.6285138130187988,0.3630119562149048,0.5882019996643066,0.7423546314239502,0.7220809459686279,0.858993649482727,0.8488596677780151,1.1690491437911987
68,0.8297549486160278,-0.3466258645057678,0.7258997559547424,0.7411038279533386,0.5649140477180481,0.743133544921875,0.8341501355171204,0.8260909914970398,0.8690168261528015,0.727603554725647,-0.07961728423833847,0.6043821573257446,0.629566490650177,0.35417431592941284,0.5989102125167847,0.7394382953643799,0.725431501865387,0.859661340713501,0.8455567359924316,1.1505151987075806
69,0.8434219360351562,-0.38314393162727356,0.7425605654716492,0.7583154439926147,0.5888059139251709,0.7645094394683838,0.837469220161438,0.8501688241958618,0.8736268281936646,0.7244062423706055,-0.07026993483304977,0.6017206907272339,0.6251749992370605,0.352724552154541,0.5905812978744507,0.7308543920516968,0.7293832302093506,0.8614354729652405,0.8396801948547363,1.1884618997573853
70,0.8438774347305298,-0.3847368359565735,0.7429598569869995,0.7592671513557434,0.5900566577911377,0.7634965181350708,0.8447622060775757,0.8444584608078003,0.8745874166488647,0.7247728109359741,-0.07704480737447739,0.6019827127456665,0.6251645088195801,0.3613431751728058,0.5835632085800171,0.7357134819030762,0.725269079208374,0.8606253862380981,0.844772219657898,1.1893970966339111
71,0.8456301689147949,-0.38912326097488403,0.7457361221313477,0.7613371014595032,0.5951962471008301,0.7666323184967041,0.8392893075942993,0.8541821241378784,0.8746200799942017,0.7251449227333069,-0.07894878089427948,0.6016441583633423,0.6269522905349731,0.36224818229675293,0.5814803838729858,0.7386870384216309,0.7232599258422852,0.8607887029647827,0.8446071147918701,1.1965911388397217
72,0.8461116552352905,-0.39031440019607544,0.7464302778244019,0.7628911137580872,0.596936047077179,0.7654908895492554,0.8453004956245422,0.8482562303543091,0.8762193918228149,0.7249037027359009,-0.06697721779346466,0.6023474931716919,0.6263689994812012,0.3430040776729584,0.5983431935310364,0.7400625944137573,0.7225707769393921,0.8653060793876648,0.8343179225921631,1.1980079412460327
73,0.8423463702201843,-0.3767712712287903,0.7417482733726501,0.7574000954627991,0.5812920928001404,0.7694069147109985,0.8383394479751587,0.8472508192062378,0.873857855796814,0.7240694761276245,-0.06751490384340286,0.6008204817771912,0.6250924468040466,0.34689193964004517,0.5953165292739868,0.7296346426010132,0.7308658361434937,0.8598530888557434,0.8358747959136963,1.1832549571990967
74,0.8396661877632141,-0.3710622489452362,0.7391486167907715,0.7542310357093811,0.5778311491012573,0.766737163066864,0.8406785130500793,0.8424751162528992,0.8722690343856812,0.7340847253799438,-0.09640118479728699,0.6130780577659607,0.6360106468200684,0.3727658689022064,0.5984269380569458,0.7465833425521851,0.7308856248855591,0.8676233291625977,0.8662494421005249,1.1777886152267456
