epoch,f1,loss,mean_iou,mean_iou_rounded,melt_pond_iou,ocean_iou,precision,recall,sea_ice_iou,val_f1,val_loss,val_mean_iou,val_mean_iou_rounded,val_melt_pond_iou,val_ocean_iou,val_precision,val_recall,val_sea_ice_iou,val_weighted_iou,weighted_iou
20,0.7847503423690796,-0.24371616542339325,0.6748255491256714,0.6942054629325867,0.5196405053138733,0.657733678817749,0.77731853723526,0.8066278696060181,0.8427680730819702,0.4265037775039673,0.4774588942527771,0.2974148690700531,0.43295037746429443,0.166431725025177,0.19528916478157043,0.4289955794811249,0.4375952482223511,0.5305185317993164,0.3695650100708008,1.0531198978424072
21,0.7867721915245056,-0.24708649516105652,0.680213451385498,0.699201226234436,0.52204829454422,0.6672113537788391,0.7843294143676758,0.8029903173446655,0.8468387722969055,0.40544813871383667,0.4892595410346985,0.2845536172389984,0.37634286284446716,0.2303248941898346,0.08808404207229614,0.406575083732605,0.43646374344825745,0.5352321267127991,0.37833353877067566,1.0616734027862549
22,0.7843208312988281,-0.23632483184337616,0.6738611459732056,0.6898013353347778,0.5078952312469482,0.6677167415618896,0.7746302485466003,0.8093426823616028,0.8421573638916016,0.453141450881958,0.46136152744293213,0.3254631757736206,0.42031049728393555,0.17497530579566956,0.20548518002033234,0.46674880385398865,0.45892366766929626,0.5959305763244629,0.39472496509552,1.0458128452301025
23,0.7804000377655029,-0.22724130749702454,0.6696785688400269,0.6839194297790527,0.49692821502685547,0.6674626469612122,0.7844898700714111,0.7899606823921204,0.8407083749771118,0.4019821286201477,0.6105990409851074,0.2942214906215668,0.34287840127944946,0.11729120463132858,0.13296878337860107,0.443589985370636,0.3999454379081726,0.6324427127838135,0.29917192459106445,1.0338691473007202
24,0.8017382621765137,-0.2825804352760315,0.6954858899116516,0.7130483388900757,0.5439995527267456,0.6785053610801697,0.7984495759010315,0.8200175166130066,0.8601372838020325,0.42981478571891785,0.5273224711418152,0.31343600153923035,0.37027978897094727,0.1695370376110077,0.1377488076686859,0.46698182821273804,0.4263952970504761,0.6330281496047974,0.3572365939617157,1.0929192304611206
25,0.8093436360359192,-0.30139607191085815,0.7066577076911926,0.7230256199836731,0.557396411895752,0.6939336061477661,0.805436909198761,0.8262593150138855,0.8647058606147766,0.4539671242237091,0.5382968783378601,0.34240585565567017,0.3704146444797516,0.12804481387138367,0.20568466186523438,0.5558679103851318,0.4420996308326721,0.6935632228851318,0.36075323820114136,1.116398811340332
26,0.8176331520080566,-0.32474851608276367,0.7156046628952026,0.7307410836219788,0.5731791257858276,0.7030638456344604,0.8161002993583679,0.8279287219047546,0.8665903806686401,0.42701900005340576,0.6019099950790405,0.320531964302063,0.3476327657699585,0.11450706422328949,0.16347944736480713,0.5389360189437866,0.41982707381248474,0.6838053464889526,0.32137835025787354,1.1385316848754883
27,0.8262933492660522,-0.344235897064209,0.7267147302627563,0.7435005307197571,0.5847799181938171,0.7169333696365356,0.8251301050186157,0.8373258709907532,0.8746734857559204,0.4094553589820862,0.6680315136909485,0.31053608655929565,0.3352360129356384,0.07403519749641418,0.17590725421905518,0.523405909538269,0.40825188159942627,0.6819376945495605,0.285131573677063,1.1596895456314087
28,0.8337273597717285,-0.36468663811683655,0.7361587285995483,0.7542740106582642,0.6017850637435913,0.7243078947067261,0.8276547193527222,0.8470711708068848,0.8788908123970032,0.3406466841697693,0.8017189502716064,0.26330530643463135,0.2638714611530304,0.06765634566545486,0.05027394741773605,0.4769696891307831,0.36244630813598633,0.6724021434783936,0.20697620511054993,1.1823155879974365
29,0.835328221321106,-0.3667323887348175,0.7362748384475708,0.7535733580589294,0.5970613956451416,0.7297776341438293,0.8340156674385071,0.8432677388191223,0.8787921667098999,0.33268505334854126,0.8396679162979126,0.2622235417366028,0.2570778429508209,0.05976618081331253,0.038065798580646515,0.5740983486175537,0.36264297366142273,0.6899412870407104,0.1945257931947708,1.180133581161499
30,0.846030592918396,-0.3933209180831909,0.7509123086929321,0.7708936929702759,0.619137167930603,0.7446752786636353,0.8410941958427429,0.8562079668045044,0.88567715883255,0.3176462650299072,0.8909527063369751,0.2540546953678131,0.24894195795059204,0.04468614608049393,0.028033819049596786,0.5979326367378235,0.3555619418621063,0.6909424662590027,0.173080176115036,1.2129240036010742
31,0.8450847864151001,-0.3879302144050598,0.7516342401504517,0.7725015878677368,0.6118541955947876,0.7527554035186768,0.8470342755317688,0.8487148284912109,0.8870673179626465,0.31703388690948486,0.8966342210769653,0.2542746365070343,0.24935384094715118,0.05044836550951004,0.021121829748153687,0.6264300346374512,0.35621994733810425,0.6923691034317017,0.17563241720199585,1.209916591644287
32,0.8454653024673462,-0.3902300000190735,0.752758264541626,0.7731914520263672,0.6203697323799133,0.7497326731681824,0.8353738784790039,0.8614050149917603,0.8851608037948608,0.4095189571380615,0.6779176592826843,0.313172310590744,0.31337448954582214,0.11678685247898102,0.10782922804355621,0.751091718673706,0.41090017557144165,0.7147667407989502,0.29794299602508545,1.216776967048645
33,0.8484129905700684,-0.39260733127593994,0.7540208697319031,0.7720076441764832,0.6088853478431702,0.7599223256111145,0.8469945788383484,0.8557022213935852,0.890229344367981,0.4129716157913208,0.7364962697029114,0.3208059072494507,0.3227452337741852,0.0409214049577713,0.1984701305627823,0.7451112270355225,0.414445698261261,0.7224616408348083,0.2693597674369812,1.2110695838928223
34,0.8371418118476868,-0.3600137531757355,0.7373121976852417,0.7537342309951782,0.5788446664810181,0.7496052980422974,0.8339326977729797,0.8458722829818726,0.8807016611099243,0.5316134095191956,0.467501163482666,0.42487573623657227,0.4309869706630707,0.10985136032104492,0.39611682295799255,0.7849442958831787,0.5087730288505554,0.7676742076873779,0.45968127250671387,1.1719062328338623
35,0.8546780347824097,-0.4081970751285553,0.7610831260681152,0.7772167325019836,0.6198389530181885,0.7669926881790161,0.84942227602005,0.8643671274185181,0.8936675786972046,0.46720632910728455,0.5981413125991821,0.3605937361717224,0.3660070598125458,0.09757252782583237,0.24639922380447388,0.7915692925453186,0.45079463720321655,0.73713618516922,0.35840141773223877,1.2269766330718994
36,0.8630409240722656,-0.4284634590148926,0.7732836008071899,0.7885864973068237,0.6360716223716736,0.7795606851577759,0.8634577989578247,0.8673187494277954,0.9012683033943176,0.4455464482307434,0.6657589673995972,0.34721049666404724,0.3519067168235779,0.07098936289548874,0.23873086273670197,0.7802596092224121,0.43828219175338745,0.731313169002533,0.32502126693725586,1.2524938583374023
37,0.8530584573745728,-0.4028174877166748,0.7612273693084717,0.7764298319816589,0.6206859350204468,0.7676756381988525,0.85057532787323,0.8585971593856812,0.892595648765564,0.45371219515800476,0.6609534621238708,0.355754017829895,0.36077234148979187,0.06410568207502365,0.26702025532722473,0.7821013927459717,0.4454195499420166,0.7355901002883911,0.334149032831192,1.2280681133270264
38,0.8609011769294739,-0.4231484830379486,0.7682492136955261,0.7825018763542175,0.628005862236023,0.7818869352340698,0.8545376062393188,0.8702497482299805,0.8923404812812805,0.516879677772522,0.49118107557296753,0.4006251394748688,0.4058727025985718,0.11685474216938019,0.3288203179836273,0.7867044806480408,0.4878450036048889,0.7555663585662842,0.4276254177093506,1.243570327758789
39,0.8644692301750183,-0.43239688873291016,0.7734946012496948,0.7874504327774048,0.639394998550415,0.7794030904769897,0.8657537698745728,0.8663376569747925,0.89900141954422,0.4933866858482361,0.5603983402252197,0.382935494184494,0.3864738941192627,0.09463067352771759,0.30501365661621094,0.80019211769104,0.47068166732788086,0.7484979033470154,0.389732301235199,1.255402684211731
40,0.8728820085525513,-0.45237961411476135,0.7880963087081909,0.802639365196228,0.6565185189247131,0.7971685528755188,0.8690854907035828,0.8800289034843445,0.9079696536064148,0.4902902841567993,0.527967095375061,0.37187689542770386,0.37297552824020386,0.1393425166606903,0.23430976271629333,0.7805176973342896,0.4635108709335327,0.741435170173645,0.3965805768966675,1.284806489944458
41,0.856076717376709,-0.4032828211784363,0.7633889317512512,0.7764500975608826,0.6076926589012146,0.7857661843299866,0.8515220880508423,0.863457977771759,0.8941864967346191,0.5900424122810364,0.3265560269355774,0.47301197052001953,0.47648483514785767,0.15430787205696106,0.4695777893066406,0.7966337203979492,0.5563750267028809,0.7942841649055481,0.5518545508384705,1.2245056629180908
42,0.8707311749458313,-0.4453562796115875,0.7839339375495911,0.7979263067245483,0.6477081179618835,0.7922030687332153,0.8687361478805542,0.876904308795929,0.9093952178955078,0.5176607966423035,0.4741736948490143,0.39462810754776,0.396233469247818,0.15030309557914734,0.2771517336368561,0.7610582709312439,0.4859941601753235,0.755933403968811,0.43430787324905396,1.2728824615478516
43,0.8691023588180542,-0.4415031373500824,0.779494047164917,0.7917193174362183,0.6464319229125977,0.7872395515441895,0.8698202967643738,0.8713480830192566,0.9023054242134094,0.4463006854057312,0.5867211222648621,0.33861640095710754,0.33755362033843994,0.19084541499614716,0.10053101927042007,0.786270797252655,0.4373675584793091,0.7241935133934021,0.3738449811935425,1.2676719427108765
44,0.8618570566177368,-0.4207613468170166,0.770389199256897,0.782155454158783,0.6278470754623413,0.785968542098999,0.8536356091499329,0.8741415739059448,0.8952633142471313,0.4504927396774292,0.6208267211914062,0.3417230248451233,0.34027040004730225,0.13065505027770996,0.167170912027359,0.7966083884239197,0.43579310178756714,0.7271183133125305,0.34762173891067505,1.2458882331848145
45,0.8750616312026978,-0.45793062448501587,0.7890514135360718,0.8009007573127747,0.6613832712173462,0.7965934872627258,0.8769194483757019,0.87543123960495,0.9068893194198608,0.49841073155403137,0.5369869470596313,0.38355040550231934,0.38320261240005493,0.11999259889125824,0.2839265465736389,0.8127802014350891,0.47171592712402344,0.7464180588722229,0.40438398718833923,1.2893096208572388
46,0.8835566639900208,-0.47933679819107056,0.8015114068984985,0.8146728277206421,0.6769570112228394,0.8116922378540039,0.8828248977661133,0.8859835863113403,0.9135185480117798,0.4682563543319702,0.6182924509048462,0.36004042625427246,0.35938459634780884,0.10084086656570435,0.24279576539993286,0.8163723945617676,0.4501054584980011,0.7362047433853149,0.359572172164917,1.315305233001709
47,0.8705977201461792,-0.44690459966659546,0.7874662280082703,0.7997462153434753,0.6623855829238892,0.7930102348327637,0.8690827488899231,0.8730098605155945,0.9048126339912415,0.4760032296180725,0.5850953459739685,0.36293524503707886,0.36290520429611206,0.12567204236984253,0.22665971517562866,0.8197157382965088,0.45381802320480347,0.7361823320388794,0.3768962025642395,1.2879822254180908
48,0.876549243927002,-0.4606202244758606,0.7925799489021301,0.8039995431900024,0.6637271642684937,0.8026822209358215,0.8797962069511414,0.8751212358474731,0.909178614616394,0.46989309787750244,0.6057686805725098,0.35974693298339844,0.35974812507629395,0.11533302813768387,0.22799646854400635,0.8180218935012817,0.450439989566803,0.7355966567993164,0.3666020631790161,1.295452356338501
49,0.8784341812133789,-0.4639109969139099,0.79765784740448,0.8094834089279175,0.6689661741256714,0.8108096122741699,0.8699899911880493,0.8884487152099609,0.9112221598625183,0.48447614908218384,0.5324114561080933,0.3655422329902649,0.3651321530342102,0.16611972451210022,0.19314584136009216,0.7907218933105469,0.458610475063324,0.7369769811630249,0.4012555480003357,1.3057175874710083
50,0.8883275985717773,-0.4893415570259094,0.8105267286300659,0.8233861923217773,0.6850329637527466,0.8254076242446899,0.8897022008895874,0.8891878128051758,0.9187606573104858,0.5595601797103882,0.3871968388557434,0.4329338073730469,0.436509370803833,0.16884544491767883,0.3582744598388672,0.801167368888855,0.520010769367218,0.7712533473968506,0.501473069190979,1.332322359085083
51,0.8855413198471069,-0.4808924198150635,0.80717933177948,0.8194301724433899,0.6779075264930725,0.8229327201843262,0.8833397626876831,0.8898817300796509,0.9186937212944031,0.5440201163291931,0.3944348692893982,0.41460442543029785,0.41653984785079956,0.18871571123600006,0.2923334836959839,0.7812869548797607,0.5048997402191162,0.7622987031936646,0.4844266176223755,1.323167324066162
52,0.8771896362304688,-0.4596197009086609,0.7931885719299316,0.8045049905776978,0.6610196828842163,0.8086139559745789,0.8785332441329956,0.8778084516525269,0.90777987241745,0.633002519607544,0.1582385003566742,0.4976738393306732,0.5037465691566467,0.3018627166748047,0.38656437397003174,0.7826469540596008,0.5885968208312988,0.8039653301239014,0.6633734703063965,1.29566490650177
53,0.8776097297668457,-0.4659707546234131,0.791856586933136,0.8019232749938965,0.67194664478302,0.7963584661483765,0.8724967241287231,0.8839586973190308,0.9054063558578491,0.6470863223075867,0.1988997757434845,0.5264577269554138,0.5300089716911316,0.20317736268043518,0.5492212772369385,0.8041666746139526,0.6090980768203735,0.8262286186218262,0.6528876423835754,1.2998597621917725
54,0.8912556767463684,-0.49858158826828003,0.8133813738822937,0.8239206075668335,0.6951691508293152,0.8239036798477173,0.8965955972671509,0.887724757194519,0.9190659523010254,0.5960115194320679,0.30872198939323425,0.47084519267082214,0.47364169359207153,0.1851343810558319,0.43530261516571045,0.8071795701980591,0.5547164678573608,0.7916452884674072,0.564806342124939,1.3420889377593994
55,0.8811861276626587,-0.4711771607398987,0.7998489141464233,0.8094986081123352,0.6725636720657349,0.8130583763122559,0.8770647048950195,0.8861940503120422,0.9120938181877136,0.6070485711097717,0.22699549794197083,0.4732985496520996,0.4762386679649353,0.2772653102874756,0.3555222153663635,0.7844732999801636,0.5617989301681519,0.7868130207061768,0.6171391010284424,1.3108582496643066
56,0.8913761377334595,-0.5000380873680115,0.8128372430801392,0.8241208791732788,0.6959540843963623,0.8237791061401367,0.8880627751350403,0.8952309489250183,0.9168626666069031,0.6196787357330322,0.22259467840194702,0.48730286955833435,0.49019938707351685,0.24399524927139282,0.41865724325180054,0.7980188131332397,0.5729228258132935,0.7988834381103516,0.6189830303192139,1.3424230813980103
57,0.8904985189437866,-0.49585872888565063,0.8130270838737488,0.8238179087638855,0.6927109956741333,0.8260127305984497,0.8939043283462524,0.8887001276016235,0.9184415936470032,0.614310085773468,0.2533431351184845,0.4849574863910675,0.48823752999305725,0.21420276165008545,0.44102174043655396,0.8005809783935547,0.5693416595458984,0.7992897033691406,0.5999309420585632,1.3404945135116577
58,0.8934398889541626,-0.5059546232223511,0.8171898722648621,0.8279611468315125,0.7070634961128235,0.8234783411026001,0.8923676609992981,0.8958076238632202,0.9192777872085571,0.6247977018356323,0.21679934859275818,0.4905359148979187,0.4951760172843933,0.24150124192237854,0.427119642496109,0.8028120398521423,0.5767641663551331,0.802688479423523,0.6216257810592651,1.3542988300323486
59,0.900206446647644,-0.5220322608947754,0.8264020681381226,0.837706446647644,0.7153282165527344,0.8393732905387878,0.8973414301872253,0.9038162231445312,0.9227415323257446,0.6821262836456299,0.07572682946920395,0.5514672994613647,0.5572046041488647,0.2903161346912384,0.5244817733764648,0.7994735240936279,0.6387542486190796,0.8391666412353516,0.7333102226257324,1.372462272644043
60,0.8974817991256714,-0.5142218470573425,0.8242408037185669,0.8354740142822266,0.7114825248718262,0.8356328010559082,0.8937223553657532,0.9025230407714844,0.9237748384475708,0.6590036749839783,0.14482536911964417,0.528843879699707,0.5349860787391663,0.2522276043891907,0.5040270686149597,0.8015457987785339,0.6158353090286255,0.82994145154953,0.6801168918609619,1.3664809465408325
61,0.9070895314216614,-0.540630042552948,0.8378350138664246,0.8495054244995117,0.7358908653259277,0.845439612865448,0.9105399250984192,0.9043006896972656,0.9302099943161011,0.6680500507354736,0.1280488669872284,0.5398880243301392,0.54627525806427,0.2525029182434082,0.5301754474639893,0.8039853572845459,0.6268502473831177,0.8365597724914551,0.6960421800613403,1.3989317417144775
62,0.8970168232917786,-0.5110241174697876,0.8214124441146851,0.8321758508682251,0.7006038427352905,0.8397315144538879,0.8977581262588501,0.8968871235847473,0.9221484065055847,0.6344422101974487,0.20766454935073853,0.5030190944671631,0.5089938640594482,0.23111428320407867,0.4638175964355469,0.7989030480384827,0.5899592638015747,0.8137091994285583,0.6328580379486084,1.3569667339324951
63,0.890008270740509,-0.49372878670692444,0.8146320581436157,0.823686957359314,0.6980441212654114,0.8253517150878906,0.8902698755264282,0.890724778175354,0.9188714027404785,0.6595828533172607,0.11165785789489746,0.5226469039916992,0.5276889204978943,0.31008636951446533,0.43758583068847656,0.7865276336669922,0.6136342287063599,0.8198018074035645,0.7028541564941406,1.3456470966339111
64,0.8973563313484192,-0.5145729780197144,0.8213017582893372,0.8308960199356079,0.7104030251502991,0.8298471570014954,0.8948148488998413,0.9009304046630859,0.9219417572021484,0.691898763179779,0.026485059410333633,0.5569556951522827,0.5629514455795288,0.3544766902923584,0.47583603858947754,0.7898430824279785,0.6505962014198303,0.8401053547859192,0.7743500471115112,1.361799716949463
65,0.8958268165588379,-0.5097503662109375,0.8207255601882935,0.8296006917953491,0.7077549695968628,0.8314453363418579,0.8949804306030273,0.8975225687026978,0.9213269948959351,0.6656198501586914,0.11195718497037888,0.5315947532653809,0.5379118919372559,0.29228031635284424,0.47329407930374146,0.792104959487915,0.6201717853546143,0.8288904428482056,0.7052527070045471,1.3597328662872314
66,0.8975530862808228,-0.5139561891555786,0.821079432964325,0.8304041624069214,0.7064958810806274,0.8360279202461243,0.892939567565918,0.9030736088752747,0.9191992878913879,0.673117995262146,0.12524756789207458,0.5484930276870728,0.5537798404693604,0.24833714962005615,0.5474541783332825,0.7856964468955994,0.6381442546844482,0.8493129014968872,0.703210711479187,1.3605427742004395
67,0.9026018381118774,-0.5266237854957581,0.830051064491272,0.8400527834892273,0.7188326120376587,0.8437504768371582,0.9061334729194641,0.9000917673110962,0.9258607625961304,0.6233946084976196,0.2184024453163147,0.489736944437027,0.49563613533973694,0.2430545836687088,0.4138439893722534,0.7654390335083008,0.5828536152839661,0.8120530843734741,0.6173559427261353,1.3790967464447021
68,0.8926196098327637,-0.49623632431030273,0.8142457008361816,0.8224797248840332,0.6891279220581055,0.8360459208488464,0.8855253458023071,0.9010055661201477,0.916146457195282,0.6812968254089355,0.06603555381298065,0.5464181303977966,0.5523520708084106,0.32508617639541626,0.47778546810150146,0.787982702255249,0.6383095979690552,0.8360786437988281,0.7436006665229797,1.3415944576263428
69,0.8969923853874207,-0.5102679133415222,0.8213151693344116,0.8314391374588013,0.7037428617477417,0.8382360339164734,0.901435375213623,0.8934402465820312,0.9203377962112427,0.6454787254333496,0.1477106809616089,0.5078169107437134,0.5124804377555847,0.3111196458339691,0.39684149622917175,0.7640408277511597,0.6034379601478577,0.8152608871459961,0.6804348230361938,1.3591387271881104
70,0.9054521322250366,-0.5328820943832397,0.8338225483894348,0.8434776067733765,0.7207999229431152,0.8531724810600281,0.9042620658874512,0.907082736492157,0.9258899688720703,0.6704003810882568,0.09127382934093475,0.5346516370773315,0.5405819416046143,0.3173084259033203,0.453555166721344,0.7648725509643555,0.6326509714126587,0.832836389541626,0.721337080001831,1.3863525390625
71,0.9145102500915527,-0.5592113137245178,0.8485051989555359,0.8594509959220886,0.7509490251541138,0.8584123849868774,0.9121872186660767,0.9175195693969727,0.9346029162406921,0.6642313003540039,0.11102484166622162,0.5285810232162476,0.5338214635848999,0.3030157685279846,0.45362257957458496,0.7787773013114929,0.6218826770782471,0.8288048505783081,0.7056308388710022,1.4225413799285889
72,0.9055575132369995,-0.5333434343338013,0.834662914276123,0.8437945246696472,0.7230007648468018,0.8500946760177612,0.9094526171684265,0.9031368494033813,0.9293526411056519,0.6714398860931396,0.0954895168542862,0.5363367795944214,0.5415394902229309,0.3069427013397217,0.4706506133079529,0.7865302562713623,0.6273967027664185,0.8311600089073181,0.7196087837219238,1.387498378753662
73,0.9051911234855652,-0.5343226194381714,0.8332681655883789,0.8426824808120728,0.727159321308136,0.843287467956543,0.8986212611198425,0.9131437540054321,0.9279255867004395,0.6430261135101318,0.1815468817949295,0.5089585185050964,0.5136685371398926,0.2578578591346741,0.44958430528640747,0.7843917012214661,0.600829005241394,0.8192033767700195,0.6540056467056274,1.3878036737442017
74,0.9148333668708801,-0.5575441718101501,0.8496947288513184,0.8597639799118042,0.7467082738876343,0.8635069131851196,0.9198607206344604,0.911641001701355,0.9372736215591431,0.6291617155075073,0.22927001118659973,0.4973520040512085,0.5021824836730957,0.2312912940979004,0.444991797208786,0.7850570678710938,0.5888811349868774,0.8155890703201294,0.6227368116378784,1.4213523864746094
